A211 002 BAXAL 4.038889 117.976111
A211 003 TRK 3.325606 117.561633
A211 004 ARIRU 2.890169 119.170447
A211 005 GARUT 2.629100 120.133200
A211 006 DIANI 1.758933 123.347914
A211 007 MWB 1.323250 124.954892
A212 001 NU -19.074717 -169.915264
A212 002 GUGET -17.768844 -170.142142
A212 003 TUT -14.332139 -170.719500
A212 004 MIGIS -12.462689 -170.881614
A212 005 PUPIS -10.000000 -171.091667
A215 001 PY -9.453333 147.215000
A215 002 NOGOT -9.330553 145.867661
A215 003 ASIXA -9.074036 143.212433
A215 004 OSERO -8.600000 141.000000
A215 005 MKE -8.522608 140.417111
A215 006 LEBON -5.650000 132.720000
A215 007 EMONA -5.265000 124.216667
A215 008 MKS -5.037811 119.526189
A215 009 KEVOK -4.340933 114.941739
A216 001 CS -16.850000 145.743889
A216 002 LOCKA -16.023556 145.607953
A216 003 MEMIG -14.371683 145.339014
A216 004 APUKA -12.000000 144.962222
A216 005 KIBAV -7.428333 144.248333
A216 006 FACED 0.000000 144.000000
A216 007 GALEE 5.000000 143.616667
A216 008 HOOVR 9.915000 142.833333
A216 009 LOEBB 12.241967 142.678156
A216 010 RIDLL 16.068333 142.416667
A216 011 OATSS 16.750000 142.166667
A216 012 MONPI 21.000000 140.600000
A218 001 NIMOR 53.150278 140.638056
A218 002 GINOL 54.413611 142.013056
A218 003 MOLUT 55.211944 142.928333
A218 004 ABAGO 56.291944 144.238333
A218 005 OKRUS 58.765278 147.701944
A218 006 BANOT 59.676944 149.146944
A218 007 RIPTA 60.010833 149.682500
A218 008 IDNOR 60.247222 150.070278
A218 009 TINID 60.309167 150.172778
A218 010 GUBAD 61.221944 151.747222
A218 011 OSKON 65.238611 160.544444
A218 012 ADALU 66.178611 164.157778
A218 013 RULOD 67.208333 169.029722
A218 014 ABILA 67.541667 170.861667
A218 015 GONAM 68.403333 176.555278
A218 016 PEMID 68.868333 -179.372778
A220 001 TAF -17.547119 -149.601508
A220 002 MIKAT -15.683333 -148.800000
A220 003 MAGBA -15.000000 -148.516667
A220 004 MOMBO -10.000000 -146.433333
A220 005 MUPOD -5.000000 -144.433333
A220 006 MIMAS 0.000000 -142.450000
A220 007 MAEVA 3.500000 -141.083333
A220 008 CRONN 8.750000 -138.836389
A220 009 BINGE 16.483333 -135.383611
A220 010 AHNDO 24.428333 -131.411667
A220 011 MANEY 31.947500 -127.379167
A220 012 MAFIC 35.740939 -125.058894
A220 013 CINNY 36.181667 -124.760000
A221 001 UNZ 13.454550 144.733322
A221 002 CULPS 13.997672 144.958061
A221 003 ERTTS 14.168319 145.028917
A221 004 MONIE 14.369964 145.112789
A221 005 LULJY 14.804150 145.293972
A221 006 HEXUG 14.850669 145.313408
A221 007 WILLE 14.974167 145.365086
A222 001 UNZ 13.454550 144.733322
A222 002 CLANS 12.805000 146.311667
A222 003 AXIDE 12.520556 146.996389
A222 004 FIBSS 11.766667 148.783333
A222 005 KRONK 9.400000 154.183333
A222 006 ADUFO 7.243872 157.772661
A222 007 PNI 6.982328 158.202064
A222 008 AXTEN 6.821597 158.678364
A222 009 UKS 5.353069 162.956908
